Dispositif,Year,SiteName,Valley,Prove,ID,LU,LC,GS,Elevation
InSitu,2005,Laveyron,Luz,L1,L1Q9,94.5,317.55,223.05,100
InSitu,2005,Laveyron,Luz,L1,L1Q13,87.17,315.94,228.77,100
InSitu,2005,Laveyron,Luz,L1,L1Q14,NA,314.88,NA,100
InSitu,2005,Laveyron,Luz,L1,L1Q16,94.39,316.28,221.89,100
InSitu,2005,Laveyron,Luz,L1,L1Q17,91.16,317.29,226.13,100
InSitu,2005,Laveyron,Luz,L1,L1Q25,98.97,284,185.03,100
InSitu,2005,Laveyron,Luz,L1,L1Q26,91.34,318.63,227.29,100
InSitu,2005,Laveyron,Luz,L1,L1Q27,96.67,328.5,231.83,100
InSitu,2005,Laveyron,Luz,L1,L1Q44,88,316.46,228.46,100
InSitu,2005,Laveyron,Luz,L1,L1Q50,87.63,310.86,223.23,100
InSitu,2005,Ibos,Luz,L3,L3Q2,91.27,326.21,234.94,300
InSitu,2005,Ibos,Luz,L3,L3Q3,88.72,313.71,224.99,300
InSitu,2005,Ibos,Luz,L3,L3Q7,87.72,328.25,240.53,300
InSitu,2005,Ibos,Luz,L3,L3Q11,88.18,296.73,208.55,300
InSitu,2005,Ibos,Luz,L3,L3Q13,77.95,315.54,237.59,300
InSitu,2005,Ibos,Luz,L3,L3Q16,85.75,320.15,234.4,300
InSitu,2005,Ibos,Luz,L3,L3Q19,87.5,309.7,222.2,300
InSitu,2005,Ibos,Luz,L3,L3Q21,86.77,313.58,226.81,300
InSitu,2005,Ibos,Luz,L3,L3Q49,98.93,325.5,226.57,300
InSitu,2005,Ibos,Luz,L3,L3Q59,99.69,318.57,218.88,300
InSitu,2005,Ade,Luz,L4,L4Q12,92.27,324.13,231.86,400
InSitu,2005,Ade,Luz,L4,L4Q14,88.85,315.39,226.54,400
InSitu,2005,Ade,Luz,L4,L4Q15,92.72,326.93,234.21,400
InSitu,2005,Ade,Luz,L4,L4Q20,91.4,318.13,226.73,400
InSitu,2005,Ade,Luz,L4,L4Q41,108,322.32,214.32,400
InSitu,2005,Ade,Luz,L4,L4Q50,109.03,314.61,205.58,400
InSitu,2005,Ade,Luz,L4,L4Q53,99.8,319.5,219.7,400
InSitu,2005,Ade,Luz,L4,L4Q55,99.71,318.57,218.86,400
InSitu,2005,Ade,Luz,L4,L4Q57,100.43,305.59,205.16,400
InSitu,2005,Ade,Luz,L4,L4Q62,103,320.46,217.46,400
InSitu,2005,Pierrefitte,Luz,L6,L6Q1,117.28,307.52,190.24,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q2,114,309.13,195.13,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q3,116.78,314.61,197.83,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q6,107.4,310.41,203.01,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q7,115.88,322.12,206.24,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q8,114.25,318.08,203.83,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q11,112.53,314.84,202.31,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q13,117.5,331.23,213.73,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q18,117.39,317.58,200.19,600
InSitu,2005,Pierrefitte,Luz,L6,L6Q20,117.04,295.67,178.63,600
InSitu,2005,Papillon,Luz,L8,L8Q2,118.69,291,172.31,800
InSitu,2005,Papillon,Luz,L8,L8Q4,120.51,299.76,179.25,800
InSitu,2005,Papillon,Luz,L8,L8Q9,121.44,296.44,175,800
InSitu,2005,Papillon,Luz,L8,L8Q14,122.61,303.89,181.28,800
InSitu,2005,Papillon,Luz,L8,L8Q20,119.67,293.6,173.93,800
InSitu,2005,Papillon,Luz,L8,L8Q24,119.77,314.84,195.07,800
InSitu,2005,Papillon,Luz,L8,L8Q26,122.05,299.96,177.91,800
InSitu,2005,Papillon,Luz,L8,L8Q32,125.89,303.2,177.31,800
InSitu,2005,Papillon,Luz,L8,L8Q35,124.64,303.91,179.27,800
InSitu,2005,Papillon,Luz,L8,L8Q37,125.06,295.45,170.39,800
InSitu,2005,Bourdalats,Luz,L10,L10Q1,121.71,313.69,191.98,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q3,127.85,287.87,160.02,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q5,120.25,306.92,186.67,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q7,134.95,288.8,153.85,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q9,122.1,287.53,165.43,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q11,121.17,320.24,199.07,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q13,121.8,292,170.2,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q16,122.76,307.47,184.71,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q18,127.76,294.32,166.56,1000
InSitu,2005,Bourdalats,Luz,L10,L10Q21,125.79,290.22,164.43,1000
InSitu,2005,Gedre_bas,Luz,L12,L12Q2,129.69,310,180.31,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q7,134.17,288.58,154.41,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q10,133.53,284.6,151.07,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q11,126.46,307.92,181.46,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q24,134.17,297.16,162.99,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q25,137.78,324.59,186.81,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q26,135,321.92,186.92,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q29,122.49,303.7,181.21,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q30,132.81,269.14,136.33,1200
InSitu,2005,Gedre_bas,Luz,L12,L12Q31,133.53,316,182.47,1200
InSitu,2005,Gedre_haut,Luz,L13,L13Q1,138.84,300.74,161.9,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q3,137.5,290,152.5,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q6,129.88,283.25,153.37,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q8,136.14,294.62,158.48,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q10,134.46,278.56,144.1,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q13,138.16,284,145.84,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q15,137.2,294.44,157.24,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q17,133.53,297.71,164.18,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q19,130.88,287,156.12,1300
InSitu,2005,Gedre_haut,Luz,L13,L13Q22,135,304.74,169.74,1300
InSitu,2005,Peguere,Luz,L16,L16Q6,149.38,275.5,126.12,1600
InSitu,2005,Peguere,Luz,L16,L16Q7,147.17,278.27,131.1,1600
InSitu,2005,Peguere,Luz,L16,L16Q9,145.7,278,132.3,1600
InSitu,2005,Peguere,Luz,L16,L16Q15,149.44,278,128.56,1600
InSitu,2005,Peguere,Luz,L16,L16Q16,150.38,278,127.62,1600
InSitu,2005,Peguere,Luz,L16,L16Q17,152.55,275.5,122.95,1600
InSitu,2005,Peguere,Luz,L16,L16Q18,151.12,275.5,124.38,1600
InSitu,2005,Peguere,Luz,L16,L16Q19,145.7,272,126.3,1600
InSitu,2005,Peguere,Luz,L16,L16Q28,145.13,278,132.87,1600
InSitu,2005,Peguere,Luz,L16,L16Q29,145.4,294.35,148.95,1600
InSitu,2005,Josbaig,Ossau,O1,O1Q1,92.17,320.28,228.11,100
InSitu,2005,Josbaig,Ossau,O1,O1Q2,90,317.45,227.45,100
InSitu,2005,Josbaig,Ossau,O1,O1Q3,87.75,329.17,241.42,100
InSitu,2005,Josbaig,Ossau,O1,O1Q4,100.83,320.33,219.5,100
InSitu,2005,Josbaig,Ossau,O1,O1Q5,80.38,321.95,241.57,100
InSitu,2005,Josbaig,Ossau,O1,O1Q6,92.89,317,224.11,100
InSitu,2005,Josbaig,Ossau,O1,O1Q7,90,321.88,231.88,100
InSitu,2005,Josbaig,Ossau,O1,O1Q8,88.45,312.65,224.2,100
InSitu,2005,Josbaig,Ossau,O1,O1Q9,90.81,300.21,209.4,100
InSitu,2005,Josbaig,Ossau,O1,O1Q10,87.13,312.39,225.26,100
InSitu,2005,Bager,Ossau,O4,O4Q1,93.55,307.13,213.58,400
InSitu,2005,Bager,Ossau,O4,O4Q2,90.81,321.17,230.36,400
InSitu,2005,Bager,Ossau,O4,O4Q3,92.74,312.97,220.23,400
InSitu,2005,Bager,Ossau,O4,O4Q4,92.74,314.39,221.65,400
InSitu,2005,Bager,Ossau,O4,O4Q5,91.53,313.7,222.17,400
InSitu,2005,Bager,Ossau,O4,O4Q6,101.47,302.67,201.2,400
InSitu,2005,Bager,Ossau,O4,O4Q7,92.74,295.21,202.47,400
InSitu,2005,Bager,Ossau,O4,O4Q8,88.11,317.89,229.78,400
InSitu,2005,Bager,Ossau,O4,O4Q9,93,319.12,226.12,400
InSitu,2005,Bager,Ossau,O4,O4Q10,98.13,318.23,220.1,400
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q1,118.73,301.33,182.6,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q2,116,290.64,174.64,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q3,116,283,167,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q4,119,301.01,182.01,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q5,116,285.92,169.92,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q6,119,286.18,167.18,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q7,120.8,292.74,171.94,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q8,117.14,300.68,183.54,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q9,119.93,307.89,187.96,800
InSitu,2005,Le_Hourcq,Ossau,O8,O8Q10,119.06,294.62,175.56,800
InSitu,2005,Gabas,Ossau,O12,O12Q1,120.45,293.36,172.91,1200
InSitu,2005,Gabas,Ossau,O12,O12Q2,130.42,301.84,171.42,1200
InSitu,2005,Gabas,Ossau,O12,O12Q3,122,288,166,1200
InSitu,2005,Gabas,Ossau,O12,O12Q4,128.69,277.88,149.19,1200
InSitu,2005,Gabas,Ossau,O12,O12Q5,127.79,294.87,167.08,1200
InSitu,2005,Gabas,Ossau,O12,O12Q6,126.41,273.68,147.27,1200
InSitu,2005,Gabas,Ossau,O12,O12Q7,122,290.77,168.77,1200
InSitu,2005,Gabas,Ossau,O12,O12Q8,128.69,277.5,148.81,1200
InSitu,2005,Gabas,Ossau,O12,O12Q9,126.41,295.83,169.42,1200
InSitu,2005,Gabas,Ossau,O12,O12Q10,138.11,284,145.89,1200
InSitu,2005,Gabas,Ossau,O12,O12Q11,NA,290.54,NA,1200
InSitu,2005,Gabas,Ossau,O12,O12Q12,NA,285,NA,1200
InSitu,2005,Gabas,Ossau,O12,O12Q13,NA,290.16,NA,1200
InSitu,2005,Artouste,Ossau,O16,O16Q2,146,281.6,135.6,1600
InSitu,2005,Artouste,Ossau,O16,O16Q3,146.32,NA,NA,1600
InSitu,2005,Artouste,Ossau,O16,O16Q4,144.85,273.78,128.93,1600
InSitu,2005,Artouste,Ossau,O16,O16Q5,144.58,279.33,134.75,1600
InSitu,2005,Artouste,Ossau,O16,O16Q6,140.14,281.39,141.25,1600
InSitu,2005,Artouste,Ossau,O16,O16Q7,143.2,280.16,136.96,1600
InSitu,2005,Artouste,Ossau,O16,O16Q8,146,279.74,133.74,1600
InSitu,2005,Artouste,Ossau,O16,O16Q9,144.85,276.18,131.33,1600
InSitu,2005,Artouste,Ossau,O16,O16Q10,145.12,281.12,136,1600
InSitu,2005,Artouste,Ossau,O16,O16Q11,NA,285,NA,1600
InSitu,2005,Artouste,Ossau,O16,O16Q12,NA,282.27,NA,1600
InSitu,2005,Artouste,Ossau,O16,O16Q13,NA,294.71,NA,1600
InSitu,2005,Artouste,Ossau,O16,O16Q14,NA,280.62,NA,1600
InSitu,2005,Artouste,Ossau,O16,O16Q15,NA,292.6,NA,1600
InSitu,2006,Laveyron,Luz,L1,L1Q9,93.82,319.3,225.48,100
InSitu,2006,Laveyron,Luz,L1,L1Q13,92,314.05,222.05,100
InSitu,2006,Laveyron,Luz,L1,L1Q16,94.5,320.35,225.85,100
InSitu,2006,Laveyron,Luz,L1,L1Q17,94.78,312.7,217.92,100
InSitu,2006,Laveyron,Luz,L1,L1Q25,95.82,309.8,213.98,100
InSitu,2006,Laveyron,Luz,L1,L1Q26,93.41,322.32,228.91,100
InSitu,2006,Laveyron,Luz,L1,L1Q27,94.84,329.16,234.32,100
InSitu,2006,Laveyron,Luz,L1,L1Q30,93.2,320.83,227.63,100
InSitu,2006,Laveyron,Luz,L1,L1Q44,108.5,324.36,215.86,100
InSitu,2006,Laveyron,Luz,L1,L1Q50,102.65,310.09,207.44,100
InSitu,2006,Ibos,Luz,L3,L3Q2,92,337.09,245.09,300
InSitu,2006,Ibos,Luz,L3,L3Q3,92,336.18,244.18,300
InSitu,2006,Ibos,Luz,L3,L3Q7,91.83,337.03,245.2,300
InSitu,2006,Ibos,Luz,L3,L3Q11,89.5,315.58,226.08,300
InSitu,2006,Ibos,Luz,L3,L3Q13,89.31,317.76,228.45,300
InSitu,2006,Ibos,Luz,L3,L3Q16,87,332.4,245.4,300
InSitu,2006,Ibos,Luz,L3,L3Q19,92,322.98,230.98,300
InSitu,2006,Ibos,Luz,L3,L3Q21,87.91,326.1,238.19,300
InSitu,2006,Ibos,Luz,L3,L3Q49,95.65,329.27,233.62,300
InSitu,2006,Ibos,Luz,L3,L3Q59,94.58,337.52,242.94,300
InSitu,2006,Ade,Luz,L4,L4Q12,91.5,323.67,232.17,400
InSitu,2006,Ade,Luz,L4,L4Q14,91.41,317.19,225.78,400
InSitu,2006,Ade,Luz,L4,L4Q15,91.41,329.35,237.94,400
InSitu,2006,Ade,Luz,L4,L4Q20,94.25,314.96,220.71,400
InSitu,2006,Ade,Luz,L4,L4Q41,109.28,322.94,213.66,400
InSitu,2006,Ade,Luz,L4,L4Q50,111.26,318.49,207.23,400
InSitu,2006,Ade,Luz,L4,L4Q53,105.57,322.68,217.11,400
InSitu,2006,Ade,Luz,L4,L4Q55,110.62,317.75,207.13,400
InSitu,2006,Ade,Luz,L4,L4Q57,110,320.63,210.63,400
InSitu,2006,Ade,Luz,L4,L4Q62,110.94,324.12,213.18,400
InSitu,2006,Pierrefitte,Luz,L6,L6Q1,111.37,NA,NA,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q2,102.08,321.56,219.48,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q3,104.83,293.29,188.46,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q6,100.43,325.57,225.14,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q7,102.5,320.1,217.6,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q8,100,325,225,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q10,NA,316.67,NA,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q11,103,320.35,217.35,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q13,113.34,331.45,218.11,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q18,109,324.65,215.65,600
InSitu,2006,Pierrefitte,Luz,L6,L6Q20,105.5,309.3,203.8,600
InSitu,2006,Papillon,Luz,L8,L8Q2,107.56,312.5,204.94,800
InSitu,2006,Papillon,Luz,L8,L8Q4,110.5,307.6,197.1,800
InSitu,2006,Papillon,Luz,L8,L8Q9,113.82,310.26,196.44,800
InSitu,2006,Papillon,Luz,L8,L8Q14,113.82,315.17,201.35,800
InSitu,2006,Papillon,Luz,L8,L8Q20,114.34,311.3,196.96,800
InSitu,2006,Papillon,Luz,L8,L8Q24,113.34,315.94,202.6,800
InSitu,2006,Papillon,Luz,L8,L8Q26,114.12,306.63,192.51,800
InSitu,2006,Papillon,Luz,L8,L8Q32,124.3,325,200.7,800
InSitu,2006,Papillon,Luz,L8,L8Q35,124.26,310.5,186.24,800
InSitu,2006,Papillon,Luz,L8,L8Q37,123.49,320.74,197.25,800
InSitu,2006,Bourdalats,Luz,L10,L10Q1,126.33,314.46,188.13,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q3,123.2,309.13,185.93,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q5,116.48,321.82,205.34,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q7,128.94,314.04,185.1,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q9,114.05,305.43,191.38,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q11,124.7,321.95,197.25,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q13,126.09,304.64,178.55,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q16,126.11,311.23,185.12,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q18,125.67,307.9,182.23,1000
InSitu,2006,Bourdalats,Luz,L10,L10Q21,120.81,314.46,193.65,1000
InSitu,2006,Gedre_bas,Luz,L12,L12Q2,125.78,322.85,197.07,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q7,125,305.64,180.64,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q10,121.16,315.13,193.97,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q11,121,322.92,201.92,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q24,124.48,303.6,179.12,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q25,130.97,326.95,195.98,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q26,127.33,323.96,196.63,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q29,120.2,321.56,201.36,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q30,121.8,315.81,194.01,1200
InSitu,2006,Gedre_bas,Luz,L12,L12Q31,122.95,321.06,198.11,1200
InSitu,2006,Gedre_haut,Luz,L13,L13Q1,132,322.85,190.85,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q3,127.33,305.64,178.31,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q6,123.12,315.13,192.01,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q8,129.38,322.92,193.54,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q10,123.27,303.6,180.33,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q13,132.44,326.95,194.51,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q15,130.6,323.96,193.36,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q17,122.27,321.56,199.29,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q19,123.63,315.81,192.18,1300
InSitu,2006,Gedre_haut,Luz,L13,L13Q22,123.63,321.06,197.43,1300
InSitu,2006,Peguere,Luz,L16,L16Q6,136.21,283.57,147.36,1600
InSitu,2006,Peguere,Luz,L16,L16Q7,132.75,290.37,157.62,1600
InSitu,2006,Peguere,Luz,L16,L16Q9,134.44,289.18,154.74,1600
InSitu,2006,Peguere,Luz,L16,L16Q15,146.09,289.26,143.17,1600
InSitu,2006,Peguere,Luz,L16,L16Q16,145.64,284.04,138.4,1600
InSitu,2006,Peguere,Luz,L16,L16Q17,146.21,291.04,144.83,1600
InSitu,2006,Peguere,Luz,L16,L16Q18,145.58,292.03,146.45,1600
InSitu,2006,Peguere,Luz,L16,L16Q19,134.38,283.78,149.4,1600
InSitu,2006,Peguere,Luz,L16,L16Q28,134.44,293.74,159.3,1600
InSitu,2006,Peguere,Luz,L16,L16Q29,132.62,321.63,189.01,1600
InSitu,2006,Josbaig,Ossau,O1,O1Q1,92.05,323.04,230.99,100
InSitu,2006,Josbaig,Ossau,O1,O1Q2,91.36,307.14,215.78,100
InSitu,2006,Josbaig,Ossau,O1,O1Q3,92.43,332.62,240.19,100
InSitu,2006,Josbaig,Ossau,O1,O1Q4,96,327.27,231.27,100
InSitu,2006,Josbaig,Ossau,O1,O1Q5,84.78,318.08,233.3,100
InSitu,2006,Josbaig,Ossau,O1,O1Q6,90.92,333.33,242.41,100
InSitu,2006,Josbaig,Ossau,O1,O1Q7,92.15,324,231.85,100
InSitu,2006,Josbaig,Ossau,O1,O1Q8,88.31,324.11,235.8,100
InSitu,2006,Josbaig,Ossau,O1,O1Q9,90.64,317.55,226.91,100
InSitu,2006,Josbaig,Ossau,O1,O1Q10,85.76,321.4,235.64,100
InSitu,2006,Bager,Ossau,O4,O4Q1,94.65,319.59,224.94,400
InSitu,2006,Bager,Ossau,O4,O4Q2,91.31,325.85,234.54,400
InSitu,2006,Bager,Ossau,O4,O4Q3,92.05,323.59,231.54,400
InSitu,2006,Bager,Ossau,O4,O4Q4,91.71,323.42,231.71,400
InSitu,2006,Bager,Ossau,O4,O4Q5,92.05,319.05,227,400
InSitu,2006,Bager,Ossau,O4,O4Q6,92.49,308.7,216.21,400
InSitu,2006,Bager,Ossau,O4,O4Q7,91.71,314.57,222.86,400
InSitu,2006,Bager,Ossau,O4,O4Q8,91.95,322.37,230.42,400
InSitu,2006,Bager,Ossau,O4,O4Q9,93.5,324.64,231.14,400
InSitu,2006,Bager,Ossau,O4,O4Q10,93.89,333.24,239.35,400
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q1,114,313.78,199.78,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q2,112.43,309.5,197.07,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q3,112.71,308.81,196.1,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q4,113.2,314.86,201.66,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q5,109,306.39,197.39,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q6,109.93,311.56,201.63,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q7,117.78,321.4,203.62,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q8,110.17,321.28,211.11,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q9,113.9,323.42,209.52,800
InSitu,2006,Le_Hourcq,Ossau,O8,O8Q10,113,309.49,196.49,800
InSitu,2006,Gabas,Ossau,O12,O12Q1,114.71,302.15,187.44,1200
InSitu,2006,Gourette,Ossau,O12,O12Q2,121.85,311.56,189.71,1200
InSitu,2006,Gourette,Ossau,O12,O12Q3,117.97,297.19,179.22,1200
InSitu,2006,Gourette,Ossau,O12,O12Q4,117,294.64,177.64,1200
InSitu,2006,Gourette,Ossau,O12,O12Q5,120.18,306.02,185.84,1200
InSitu,2006,Gourette,Ossau,O12,O12Q6,114.71,298.38,183.67,1200
InSitu,2006,Gourette,Ossau,O12,O12Q7,117.88,317.6,199.72,1200
InSitu,2006,Gourette,Ossau,O12,O12Q8,122.6,294.95,172.35,1200
InSitu,2006,Gourette,Ossau,O12,O12Q9,119.96,296.42,176.46,1200
InSitu,2006,Gourette,Ossau,O12,O12Q10,121.5,284.17,162.67,1200
InSitu,2006,Artouste,Ossau,O16,O16Q2,133.89,290.62,156.73,1600
InSitu,2006,Artouste,Ossau,O16,O16Q4,135.83,292.39,156.56,1600
InSitu,2006,Artouste,Ossau,O16,O16Q5,135.56,281.78,146.22,1600
InSitu,2006,Artouste,Ossau,O16,O16Q6,134.91,289.38,154.47,1600
InSitu,2006,Artouste,Ossau,O16,O16Q7,133,283.43,150.43,1600
InSitu,2006,Artouste,Ossau,O16,O16Q8,135.5,294.81,159.31,1600
InSitu,2006,Artouste,Ossau,O16,O16Q9,133.72,280.91,147.19,1600
InSitu,2006,Artouste,Ossau,O16,O16Q10,134.77,295.41,160.64,1600
InSitu,2006,Artouste,Ossau,O16,O16Q11,133.5,294.09,160.59,1600
InSitu,2006,Artouste,Ossau,O16,O16Q12,134.2,292.15,157.95,1600
InSitu,2006,Artouste,Ossau,O16,O16Q13,131.75,297.45,165.7,1600
InSitu,2006,Artouste,Ossau,O16,O16Q14,134.2,291.66,157.46,1600
InSitu,2006,Artouste,Ossau,O16,O16Q15,131.84,295.04,163.2,1600
