ID,Design,Year,X,Y,Prove,SiteName,Species,Valley,Elevation,LU,LS,GS
L12Q26-1 B4,CG,2018,3,47,L12,Gedre_bas,Quercus,Luz,1200,108.24,277.2,168.96
L12Q8-2 B3,CG,2018,3,49,L12,Gedre_bas,Quercus,Luz,1200,113.08,266.4,153.32
O12Q24-2 B4,CG,2018,3,57,O12,Gabas,Quercus,Ossau,1200,104.72,282.3,177.58
O12Q23-7 B4,CG,2018,3,70,O12,Gabas,Quercus,Ossau,1200,108.13,295.2,187.07
L12Q10-5 B3,CG,2018,3,76,L12,Gedre_bas,Quercus,Luz,1200,109.13,280.8,171.67
L12Q10-3 B4,CG,2018,3,83,L12,Gedre_bas,Quercus,Luz,1200,109.86,283,173.14
O12Q21-2 B4,CG,2018,4,115,O12,Gabas,Quercus,Ossau,1200,112.38,266.4,154.02
O12Q21-9 B3,CG,2018,4,111,O12,Gabas,Quercus,Ossau,1200,110.57,NaN,NaN
O12Q21-2 B3,CG,2018,4,104,O12,Gabas,Quercus,Ossau,1200,111.54,282.1,170.56
O12Q5-4 B4,CG,2018,4,100,O12,Gabas,Quercus,Ossau,1200,109,278.7,169.7
O12Q4-6 B2,CG,2018,4,30,O12,Gabas,Quercus,Ossau,1200,110.03,294.1,184.07
O12Q28-3 B3,CG,2018,4,27,O12,Gabas,Quercus,Ossau,1200,108.26,281.9,173.64
O12Q28-2 B3,CG,2018,4,26,O12,Gabas,Quercus,Ossau,1200,109.67,282.7,173.03
O12Q28-1 B3,CG,2018,4,25,O12,Gabas,Quercus,Ossau,1200,106.57,277.8,171.23
O12Q30-3 B2,CG,2018,4,11,O12,Gabas,Quercus,Ossau,1200,109.3,271.6,162.3
O12Q30-2 B2,CG,2018,4,10,O12,Gabas,Quercus,Ossau,1200,104.87,279.3,174.43
O12Q30-12 B2,CG,2018,4,9,O12,Gabas,Quercus,Ossau,1200,101.8,271.8,170
O12Q39-7 B3,CG,2018,5,54,O12,Gabas,Quercus,Ossau,1200,111.94,277.5,165.56
O12Q39-4 B4,CG,2018,5,58,O12,Gabas,Quercus,Ossau,1200,112.9,270.7,157.8
O12Q40-9 B3,CG,2018,5,89,O12,Gabas,Quercus,Ossau,1200,111.61,266.8,155.19
O12Q40-3 B4,CG,2018,5,92,O12,Gabas,Quercus,Ossau,1200,111.95,284,172.05
O12Q40-5 B4,CG,2018,5,94,O12,Gabas,Quercus,Ossau,1200,108.08,278.1,170.02
O12Q40-7 B4,CG,2018,5,96,O12,Gabas,Quercus,Ossau,1200,108.52,275.5,166.98
O12Q40-12 B4,CG,2018,5,101,O12,Gabas,Quercus,Ossau,1200,107.45,287.5,180.05
O12Q30-3 B3,CG,2018,5,108,O12,Gabas,Quercus,Ossau,1200,108.47,286.2,177.73
O12Q30-8 B3,CG,2018,5,113,O12,Gabas,Quercus,Ossau,1200,104.52,271.5,166.98
O12Q30-9 B3,CG,2018,5,114,O12,Gabas,Quercus,Ossau,1200,112.02,270.7,158.68
O12Q30-1 B4,CG,2018,5,115,O12,Gabas,Quercus,Ossau,1200,109.14,NaN,NaN
O12Q38-4 B4,CG,2018,5,128,O12,Gabas,Quercus,Ossau,1200,105.99,271.2,165.21
O12Q12-8 B4,CG,2018,6,127,O12,Gabas,Quercus,Ossau,1200,111.32,273.3,161.98
O12Q12-6 B4,CG,2018,6,125,O12,Gabas,Quercus,Ossau,1200,107.69,278.7,171.01
O12Q12-5 B4,CG,2018,6,124,O12,Gabas,Quercus,Ossau,1200,109.14,294.3,185.16
O12Q12-4 B4,CG,2018,6,123,O12,Gabas,Quercus,Ossau,1200,110.2,266,155.8
O12Q12-2 B4,CG,2018,6,121,O12,Gabas,Quercus,Ossau,1200,111.25,262.8,151.55
O12Q12-1 B4,CG,2018,6,120,O12,Gabas,Quercus,Ossau,1200,109.63,261,151.37
O12Q12-8 B3,CG,2018,6,118,O12,Gabas,Quercus,Ossau,1200,109.78,267.9,158.12
O12Q12-7 B3,CG,2018,6,117,O12,Gabas,Quercus,Ossau,1200,111.08,277.4,166.32
O12Q12-5 B3,CG,2018,6,115,O12,Gabas,Quercus,Ossau,1200,111.62,266.8,155.18
O12Q12-4 B3,CG,2018,6,114,O12,Gabas,Quercus,Ossau,1200,111.79,273.9,162.11
O12Q29-4 B4,CG,2018,6,101,O12,Gabas,Quercus,Ossau,1200,109.12,NaN,NaN
O12Q29-1 B4,CG,2018,6,98,O12,Gabas,Quercus,Ossau,1200,111.97,258.5,146.53
O12Q29-7 B3,CG,2018,6,96,O12,Gabas,Quercus,Ossau,1200,108.47,284.3,175.83
O12Q20-9 B4,CG,2018,6,78,O12,Gabas,Quercus,Ossau,1200,109.4,285.3,175.9
O12Q20-4 B4,CG,2018,6,73,O12,Gabas,Quercus,Ossau,1200,111.76,299.5,187.74
O12Q20-3 B4,CG,2018,6,72,O12,Gabas,Quercus,Ossau,1200,111.91,283.2,171.29
O12Q20-1 B4,CG,2018,6,70,O12,Gabas,Quercus,Ossau,1200,111.96,275.7,163.74
O12Q20-9 B3,CG,2018,6,65,O12,Gabas,Quercus,Ossau,1200,107.06,296.5,189.44
O12Q20-7 B3,CG,2018,6,63,O12,Gabas,Quercus,Ossau,1200,112.11,270.7,158.59
O12Q20-4 B3,CG,2018,6,60,O12,Gabas,Quercus,Ossau,1200,110.13,270.5,160.37
O12Q20-3 B3,CG,2018,6,59,O12,Gabas,Quercus,Ossau,1200,109.51,279.8,170.29
O12Q20-2 B3,CG,2018,6,58,O12,Gabas,Quercus,Ossau,1200,107.63,273.9,166.27
O12Q38-5 B4,CG,2018,6,41,O12,Gabas,Quercus,Ossau,1200,104.27,281.1,176.83
O12Q3-7 B2,CG,2018,6,33,O12,Gabas,Quercus,Ossau,1200,107.87,294.4,186.53
O12Q3-6 B2,CG,2018,6,32,O12,Gabas,Quercus,Ossau,1200,107.79,282.1,174.31
O12Q9-1 B3,CG,2018,6,31,O12,Gabas,Quercus,Ossau,1200,111.19,290,178.81
O12Q24-3 B2,CG,2018,6,27,O12,Gabas,Quercus,Ossau,1200,108.47,280,171.53
O12Q24-2 B2,CG,2018,6,26,O12,Gabas,Quercus,Ossau,1200,112.49,287,174.51
O12Q24-1 B2,CG,2018,6,25,O12,Gabas,Quercus,Ossau,1200,112.54,268.3,155.76
O12Q24-1 B1,CG,2018,6,24,O12,Gabas,Quercus,Ossau,1200,112.25,271,158.75
L12Q10-11 B2,CG,2018,6,17,L12,Gedre_bas,Quercus,Luz,1200,111.78,285.2,173.42
O12Q40-3 B2,CG,2018,6,3,O12,Gabas,Quercus,Ossau,1200,109.69,279.2,169.51
O12Q40-2 B2,CG,2018,6,2,O12,Gabas,Quercus,Ossau,1200,107.35,300.9,193.55
O12Q40-1 B2,CG,2018,6,1,O12,Gabas,Quercus,Ossau,1200,111.09,266.7,155.61
O12Q31-12 B2,CG,2018,7,1,O12,Gabas,Quercus,Ossau,1200,111.92,270.6,158.68
O12Q35-7 B2,CG,2018,7,24,O12,Gabas,Quercus,Ossau,1200,108.3,279.3,171
O12Q35-2 B3,CG,2018,7,27,O12,Gabas,Quercus,Ossau,1200,112.38,303.2,190.82
O12Q25-3 B2,CG,2018,7,28,O12,Gabas,Quercus,Ossau,1200,110.94,274.4,163.46
O12Q12-10 B4,CG,2018,7,41,O12,Gabas,Quercus,Ossau,1200,109.06,278.6,169.54
O12Q12-11 B4,CG,2018,7,42,O12,Gabas,Quercus,Ossau,1200,110.56,279,168.44
O12Q32-7 B3,CG,2018,7,70,O12,Gabas,Quercus,Ossau,1200,109.51,269.6,160.09
O12Q32-9 B3,CG,2018,7,72,O12,Gabas,Quercus,Ossau,1200,107.98,287.7,179.72
O12Q32-1 B4,CG,2018,7,73,O12,Gabas,Quercus,Ossau,1200,111.87,274.6,162.73
O12Q32-2 B4,CG,2018,7,74,O12,Gabas,Quercus,Ossau,1200,107.83,287.7,179.87
O12Q32-3 B4,CG,2018,7,75,O12,Gabas,Quercus,Ossau,1200,109.1,273.8,164.7
O12Q32-4 B4,CG,2018,7,76,O12,Gabas,Quercus,Ossau,1200,111.8,275.2,163.4
O12Q32-5 B4,CG,2018,7,77,O12,Gabas,Quercus,Ossau,1200,108.06,286.6,178.54
O12Q32-6 B4,CG,2018,7,78,O12,Gabas,Quercus,Ossau,1200,108.62,287.6,178.98
O12Q32-8 B4,CG,2018,7,80,O12,Gabas,Quercus,Ossau,1200,108.28,274.2,165.92
O12Q32-9 B4,CG,2018,7,81,O12,Gabas,Quercus,Ossau,1200,108.38,276.8,168.42
O12Q32-10 B4,CG,2018,7,82,O12,Gabas,Quercus,Ossau,1200,108.69,280,171.31
O12Q32-11 B4,CG,2018,7,83,O12,Gabas,Quercus,Ossau,1200,109.06,273.8,164.74
O12Q32-12 B4,CG,2018,7,84,O12,Gabas,Quercus,Ossau,1200,110.37,272.9,162.53
O12Q10-5 B3,CG,2018,7,86,O12,Gabas,Quercus,Ossau,1200,112.52,269.8,157.28
O12Q10-6 B3,CG,2018,7,87,O12,Gabas,Quercus,Ossau,1200,108.8,276.6,167.8
O12Q10-8 B3,CG,2018,7,89,O12,Gabas,Quercus,Ossau,1200,110.31,266.7,156.39
O12Q10-2 B4,CG,2018,7,92,O12,Gabas,Quercus,Ossau,1200,108.82,264.1,155.28
O12Q6-3 B3,CG,2018,7,112,O12,Gabas,Quercus,Ossau,1200,109.45,270.2,160.75
O12Q6-9 B3,CG,2018,7,118,O12,Gabas,Quercus,Ossau,1200,107.62,262.8,155.18
O12Q6-1 B4,CG,2018,7,119,O12,Gabas,Quercus,Ossau,1200,111.57,273.6,162.03
O12Q6-7 B4,CG,2018,7,125,O12,Gabas,Quercus,Ossau,1200,105.32,279.4,174.08
L12Q20-5 B3,CG,2018,8,93,L12,Gedre_bas,Quercus,Luz,1200,111.47,283.1,171.63
O12Q37-8 B4,CG,2018,8,76,O12,Gabas,Quercus,Ossau,1200,108.68,297.1,188.42
O12Q37-6 B4,CG,2018,8,74,O12,Gabas,Quercus,Ossau,1200,111.65,274.6,162.95
O12Q37-5 B4,CG,2018,8,73,O12,Gabas,Quercus,Ossau,1200,112.76,285.4,172.64
O12Q37-10 B3,CG,2018,8,67,O12,Gabas,Quercus,Ossau,1200,110.34,270.7,160.36
O12Q37-8 B3,CG,2018,8,65,O12,Gabas,Quercus,Ossau,1200,109.1,288.2,179.1
O12Q37-7 B3,CG,2018,8,64,O12,Gabas,Quercus,Ossau,1200,106.69,288.9,182.21
O12Q8-1 B4,CG,2018,8,57,O12,Gabas,Quercus,Ossau,1200,105.87,271.7,165.83
O12Q6-11 B4,CG,2018,8,41,O12,Gabas,Quercus,Ossau,1200,110.79,285.9,175.11
O12Q37-1 B2,CG,2018,8,24,O12,Gabas,Quercus,Ossau,1200,111.93,269.8,157.87
O12Q25-9 B4,CG,2018,9,51,O12,Gabas,Quercus,Ossau,1200,110.41,280.8,170.39
O12Q25-12 B4,CG,2018,9,54,O12,Gabas,Quercus,Ossau,1200,109.77,NaN,NaN
O12Q4-2 B4,CG,2018,9,97,O12,Gabas,Quercus,Ossau,1200,110.51,269.8,159.29
O12Q31-5 B4,CG,2018,10,127,O12,Gabas,Quercus,Ossau,1200,111.86,NaN,NaN
O12Q31-7 B3,CG,2018,10,118,O12,Gabas,Quercus,Ossau,1200,112.41,NaN,NaN
O12Q31-3 B3,CG,2018,10,114,O12,Gabas,Quercus,Ossau,1200,112.33,NaN,NaN
O12Q27-6 B3,CG,2018,10,98,O12,Gabas,Quercus,Ossau,1200,110.93,268.1,157.17
O12Q2-5 B4,CG,2018,10,69,O12,Gabas,Quercus,Ossau,1200,112.06,273.3,161.24
O12Q2-1 B4,CG,2018,10,65,O12,Gabas,Quercus,Ossau,1200,109.18,274.1,164.92
O12Q22-12 B4,CG,2018,10,63,O12,Gabas,Quercus,Ossau,1200,111.87,273.9,162.03
L12Q10-7 B2,CG,2018,10,38,L12,Gedre_bas,Quercus,Luz,1200,109.54,272.1,162.56
L12Q10-6 B2,CG,2018,10,37,L12,Gedre_bas,Quercus,Luz,1200,111.99,281.6,169.61
O12Q3-1 B4,CG,2018,10,26,O12,Gabas,Quercus,Ossau,1200,112.4,274.2,161.8
O12Q23-1 B3,CG,2018,10,18,O12,Gabas,Quercus,Ossau,1200,112.37,293,180.63
O12Q23-6 B2,CG,2018,10,16,O12,Gabas,Quercus,Ossau,1200,111.29,296.2,184.91
O12Q10-8 B2,CG,2018,11,29,O12,Gabas,Quercus,Ossau,1200,110.06,272.6,162.54
O12Q36-4 B4,CG,2018,11,62,O12,Gabas,Quercus,Ossau,1200,106.74,274.8,168.06
O12Q20-1 B5,CG,2018,11,69,O12,Gabas,Quercus,Ossau,1200,109.21,270.7,161.49
O12Q20-8 B5,CG,2018,11,76,O12,Gabas,Quercus,Ossau,1200,111.5,274.1,162.6
O12Q20-12 B5,CG,2018,11,80,O12,Gabas,Quercus,Ossau,1200,110.73,NaN,NaN
O12Q20-13 B5,CG,2018,11,81,O12,Gabas,Quercus,Ossau,1200,110.75,280.1,169.35
O12Q20-27 B5,CG,2018,11,95,O12,Gabas,Quercus,Ossau,1200,111.99,258.5,146.51
O12Q20-31 B5,CG,2018,11,99,O12,Gabas,Quercus,Ossau,1200,109,268.6,159.6
L12Q10-2 B5,CG,2018,11,105,L12,Gedre_bas,Quercus,Luz,1200,112.17,266.8,154.63
O12Q32-28 B5,CG,2018,12,128,O12,Gabas,Quercus,Ossau,1200,106.78,NaN,NaN
O12Q32-27 B5,CG,2018,12,127,O12,Gabas,Quercus,Ossau,1200,105.54,274.7,169.16
O12Q32-26 B5,CG,2018,12,126,O12,Gabas,Quercus,Ossau,1200,109.4,274.1,164.7
O12Q32-24 B5,CG,2018,12,124,O12,Gabas,Quercus,Ossau,1200,94.32,275.1,180.78
O12Q32-23 B5,CG,2018,12,123,O12,Gabas,Quercus,Ossau,1200,110.51,271.1,160.59
O12Q32-20 B5,CG,2018,12,120,O12,Gabas,Quercus,Ossau,1200,101.39,274.6,173.21
O12Q32-19 B5,CG,2018,12,119,O12,Gabas,Quercus,Ossau,1200,109.11,274.1,164.99
O12Q32-18 B5,CG,2018,12,118,O12,Gabas,Quercus,Ossau,1200,109.04,267.1,158.06
O12Q32-17 B5,CG,2018,12,117,O12,Gabas,Quercus,Ossau,1200,108.85,274.8,165.95
O12Q32-16 B5,CG,2018,12,116,O12,Gabas,Quercus,Ossau,1200,108.4,267.9,159.5
O12Q32-15 B5,CG,2018,12,115,O12,Gabas,Quercus,Ossau,1200,105.12,270.8,165.68
O12Q32-13 B5,CG,2018,12,113,O12,Gabas,Quercus,Ossau,1200,107.93,258.5,150.57
O12Q32-12 B5,CG,2018,12,112,O12,Gabas,Quercus,Ossau,1200,108.49,273.3,164.81
O12Q32-11 B5,CG,2018,12,111,O12,Gabas,Quercus,Ossau,1200,110.65,273.2,162.55
O12Q32-9 B5,CG,2018,12,109,O12,Gabas,Quercus,Ossau,1200,109.2,NaN,NaN
O12Q32-8 B5,CG,2018,12,108,O12,Gabas,Quercus,Ossau,1200,112.33,261,148.67
O12Q32-6 B5,CG,2018,12,106,O12,Gabas,Quercus,Ossau,1200,111.29,270.7,159.41
O12Q32-5 B5,CG,2018,12,105,O12,Gabas,Quercus,Ossau,1200,107.21,270.7,163.49
O12Q32-4 B5,CG,2018,12,104,O12,Gabas,Quercus,Ossau,1200,107.34,NaN,NaN
O12Q32-3 B5,CG,2018,12,103,O12,Gabas,Quercus,Ossau,1200,101.34,268.3,166.96
O12Q32-2 B5,CG,2018,12,102,O12,Gabas,Quercus,Ossau,1200,107.72,263.9,156.18
O12Q4-5 B5,CG,2018,12,96,O12,Gabas,Quercus,Ossau,1200,111.87,269.8,157.93
O12Q4-4 B5,CG,2018,12,95,O12,Gabas,Quercus,Ossau,1200,111.48,261,149.52
O12Q21-8 B5,CG,2018,12,74,O12,Gabas,Quercus,Ossau,1200,108.47,292.2,183.73
O12Q21-7 B5,CG,2018,12,73,O12,Gabas,Quercus,Ossau,1200,110.72,258.5,147.78
O12Q38-8 B2,CG,2018,12,28,O12,Gabas,Quercus,Ossau,1200,101.79,270.7,168.91
O12Q9-5 B3,CG,2018,12,19,O12,Gabas,Quercus,Ossau,1200,112.71,287.8,175.09
O12Q9-3 B3,CG,2018,12,17,O12,Gabas,Quercus,Ossau,1200,105.61,287.8,182.19
O12Q9-2 B3,CG,2018,12,16,O12,Gabas,Quercus,Ossau,1200,110.93,278.7,167.77
O12Q35-2 B4,CG,2018,12,3,O12,Gabas,Quercus,Ossau,1200,109.22,270.2,160.98
O12Q35-4 B3,CG,2018,12,1,O12,Gabas,Quercus,Ossau,1200,112.45,285.1,172.65
O12Q29-2 B3,CG,2018,13,11,O12,Gabas,Quercus,Ossau,1200,104.67,278.6,173.93
O12Q5-3 B3,CG,2018,13,17,O12,Gabas,Quercus,Ossau,1200,111.39,280.9,169.51
O12Q5-5 B3,CG,2018,13,19,O12,Gabas,Quercus,Ossau,1200,110.72,287.9,177.18
O12Q30-8 B2,CG,2018,13,31,O12,Gabas,Quercus,Ossau,1200,105.35,282.4,177.05
O12Q24-4 B2,CG,2018,13,32,O12,Gabas,Quercus,Ossau,1200,112.48,267.3,154.82
O12Q24-5 B2,CG,2018,13,33,O12,Gabas,Quercus,Ossau,1200,110.9,NaN,NaN
O12Q24-6 B2,CG,2018,13,34,O12,Gabas,Quercus,Ossau,1200,100.78,298.6,197.82
O12Q24-7 B2,CG,2018,13,35,O12,Gabas,Quercus,Ossau,1200,110,284.3,174.3
O12Q20-5 B2,CG,2018,13,38,O12,Gabas,Quercus,Ossau,1200,110.67,278.7,168.03
O12Q20-6 B2,CG,2018,13,39,O12,Gabas,Quercus,Ossau,1200,108.92,278.7,169.78
O12Q32-31 B5,CG,2018,13,43,O12,Gabas,Quercus,Ossau,1200,112.35,NaN,NaN
O12Q32-33 B5,CG,2018,13,45,O12,Gabas,Quercus,Ossau,1200,103.8,275.4,171.6
O12Q32-34 B5,CG,2018,13,46,O12,Gabas,Quercus,Ossau,1200,108.37,274.1,165.73
O12Q32-35 B5,CG,2018,13,47,O12,Gabas,Quercus,Ossau,1200,104.58,275.7,171.12
O12Q32-36 B5,CG,2018,13,48,O12,Gabas,Quercus,Ossau,1200,105.2,263.7,158.5
O12Q32-38 B5,CG,2018,13,50,O12,Gabas,Quercus,Ossau,1200,111.62,280,168.38
O12Q12-3 B5,CG,2018,13,61,O12,Gabas,Quercus,Ossau,1200,108.91,274.6,165.69
O12Q12-5 B5,CG,2018,13,63,O12,Gabas,Quercus,Ossau,1200,110.42,259,148.58
O12Q12-6 B5,CG,2018,13,64,O12,Gabas,Quercus,Ossau,1200,109.93,261,151.07
O12Q12-7 B5,CG,2018,13,65,O12,Gabas,Quercus,Ossau,1200,109.86,NaN,NaN
O12Q12-11 B5,CG,2018,13,69,O12,Gabas,Quercus,Ossau,1200,108.08,289.8,181.72
O12Q12-12 B5,CG,2018,13,70,O12,Gabas,Quercus,Ossau,1200,111.09,271.9,160.81
O12Q12-13 B5,CG,2018,13,71,O12,Gabas,Quercus,Ossau,1200,110.99,279.1,168.11
O12Q12-14 B5,CG,2018,13,72,O12,Gabas,Quercus,Ossau,1200,108.59,281.7,173.11
O12Q12-18 B5,CG,2018,13,76,O12,Gabas,Quercus,Ossau,1200,109.14,275.1,165.96
O12Q12-19 B5,CG,2018,13,77,O12,Gabas,Quercus,Ossau,1200,111.13,276.1,164.97
O12Q7-4 B5,CG,2018,13,92,O12,Gabas,Quercus,Ossau,1200,109.6,264.1,154.5
O12Q6-12 B5,CG,2018,14,118,O12,Gabas,Quercus,Ossau,1200,111.71,286.9,175.19
O12Q6-7 B5,CG,2018,14,113,O12,Gabas,Quercus,Ossau,1200,111.7,276.4,164.7
O12Q6-4 B5,CG,2018,14,110,O12,Gabas,Quercus,Ossau,1200,110.34,283.2,172.86
O12Q6-3 B5,CG,2018,14,109,O12,Gabas,Quercus,Ossau,1200,108.39,278.1,169.71
O12Q6-2 B5,CG,2018,14,108,O12,Gabas,Quercus,Ossau,1200,109.14,274.4,165.26
O12Q6-1 B5,CG,2018,14,107,O12,Gabas,Quercus,Ossau,1200,111.92,270.7,158.78
O12Q23-1 B5,CG,2018,14,101,O12,Gabas,Quercus,Ossau,1200,111.06,278.6,167.54
O12Q31-5 B2,CG,2018,14,34,O12,Gabas,Quercus,Ossau,1200,110.08,272.1,162.02
O12Q31-3 B2,CG,2018,14,32,O12,Gabas,Quercus,Ossau,1200,111.26,286.1,174.84
O12Q28-2 B4,CG,2018,14,31,O12,Gabas,Quercus,Ossau,1200,102.96,274.3,171.34
O12Q28-1 B4,CG,2018,14,30,O12,Gabas,Quercus,Ossau,1200,107.45,281.8,174.35
O12Q28-5 B3,CG,2018,14,28,O12,Gabas,Quercus,Ossau,1200,107.84,267.3,159.46
O12Q4-2 B3,CG,2018,14,18,O12,Gabas,Quercus,Ossau,1200,110.98,267.4,156.42
O12Q4-9 B2,CG,2018,14,16,O12,Gabas,Quercus,Ossau,1200,108.42,271.1,162.68
O12Q2-3 B3,CG,2018,14,10,O12,Gabas,Quercus,Ossau,1200,108.61,285.4,176.79
O12Q2-2 B3,CG,2018,14,9,O12,Gabas,Quercus,Ossau,1200,107.4,294.1,186.7
O12Q2-11 B3,CG,2018,14,8,O12,Gabas,Quercus,Ossau,1200,108.95,274.5,165.55
O12Q8-8 B2,CG,2018,15,9,O12,Gabas,Quercus,Ossau,1200,108.75,274.7,165.95
O12Q10-15 B5,CG,2018,15,58,O12,Gabas,Quercus,Ossau,1200,111.36,278.9,167.54
O12Q39-1 B5,CG,2018,15,59,O12,Gabas,Quercus,Ossau,1200,110.93,276.8,165.87
L12Q4-4 B4,CG,2018,15,98,L12,Gedre_bas,Quercus,Luz,1200,107.33,273.1,165.77
L12Q4-6 B4,CG,2018,15,100,L12,Gedre_bas,Quercus,Luz,1200,112.21,270.7,158.49
L12Q4-9 B4,CG,2018,15,103,L12,Gedre_bas,Quercus,Luz,1200,112.1,271.3,159.2
L12Q8-7 B3,CG,2018,15,114,L12,Gedre_bas,Quercus,Luz,1200,110.9,274,163.1
O12Q24-3 B4,CG,2018,15,118,O12,Gabas,Quercus,Ossau,1200,108.42,NaN,NaN
O12Q33-9 B4,CG,2018,16,113,O12,Gabas,Quercus,Ossau,1200,111.29,274.8,163.51
O12Q33-8 B4,CG,2018,16,112,O12,Gabas,Quercus,Ossau,1200,111.54,278.6,167.06
O12Q40-13 B4,CG,2018,16,108,O12,Gabas,Quercus,Ossau,1200,103.49,270.8,167.31
O12Q34-3 B3,CG,2018,16,74,O12,Gabas,Quercus,Ossau,1200,109.15,258.5,149.35
O12Q12-4 B2,CG,2018,16,40,O12,Gabas,Quercus,Ossau,1200,111.29,291.8,180.51
L12Q20-3 B2,CG,2018,16,7,L12,Gedre_bas,Quercus,Luz,1200,108.3,295.6,187.3
O12Q12-6 B2,CG,2018,17,2,O12,Gabas,Quercus,Ossau,1200,107.05,274.1,167.05
O12Q40-5 B2,CG,2018,17,8,O12,Gabas,Quercus,Ossau,1200,107.34,281.6,174.26
O12Q40-6 B2,CG,2018,17,9,O12,Gabas,Quercus,Ossau,1200,108.14,277.9,169.76
O12Q40-7 B2,CG,2018,17,10,O12,Gabas,Quercus,Ossau,1200,108.37,282.5,174.13
O12Q11-7 B3,CG,2018,17,20,O12,Gabas,Quercus,Ossau,1200,112.28,282.6,170.32
O12Q11-1 B4,CG,2018,17,21,O12,Gabas,Quercus,Ossau,1200,110.94,275.7,164.76
O12Q33-2 B3,CG,2018,17,37,O12,Gabas,Quercus,Ossau,1200,108.78,285.4,176.62
O12Q9-7 B4,CG,2018,17,45,O12,Gabas,Quercus,Ossau,1200,111.22,278.6,167.38
O12Q9-8 B4,CG,2018,17,46,O12,Gabas,Quercus,Ossau,1200,111.91,267.4,155.49
O12Q29-6 B4,CG,2018,17,72,O12,Gabas,Quercus,Ossau,1200,108.83,274.9,166.07
O12Q36-6 B4,CG,2018,18,118,O12,Gabas,Quercus,Ossau,1200,112.48,286.7,174.22
O12Q36-5 B4,CG,2018,18,117,O12,Gabas,Quercus,Ossau,1200,108.65,285.2,176.55
O12Q31-6 B4,CG,2018,18,111,O12,Gabas,Quercus,Ossau,1200,109.46,270.2,160.74
O12Q36-3 B3,CG,2018,18,8,O12,Gabas,Quercus,Ossau,1200,101.76,287.5,185.74
O12Q23-1 B4,CG,2018,18,7,O12,Gabas,Quercus,Ossau,1200,110.05,280.8,170.75
L12Q4-7 B2,CG,2018,19,1,L12,Gedre_bas,Quercus,Luz,1200,108.38,282,173.62
O12Q6-7 B2,CG,2018,19,12,O12,Gabas,Quercus,Ossau,1200,108.42,282.6,174.18
O12Q6-9 B2,CG,2018,19,14,O12,Gabas,Quercus,Ossau,1200,109.26,272.3,163.04
O12Q32-6 B2,CG,2018,19,16,O12,Gabas,Quercus,Ossau,1200,107.9,275.1,167.2
O12Q32-7 B2,CG,2018,19,17,O12,Gabas,Quercus,Ossau,1200,108.74,283.7,174.96
O12Q27-9 B2,CG,2018,19,35,O12,Gabas,Quercus,Ossau,1200,106.23,277.2,170.97
L12Q23-5 B1,CG,2018,19,40,L12,Gedre_bas,Quercus,Luz,1200,107.69,273.9,166.21
O12Q31-4 B5,CG,2018,19,69,O12,Gabas,Quercus,Ossau,1200,109.26,274.1,164.84
O12Q30-6 B5,CG,2018,19,81,O12,Gabas,Quercus,Ossau,1200,105.98,270.4,164.42
O12Q30-10 B5,CG,2018,19,85,O12,Gabas,Quercus,Ossau,1200,112.3,266.8,154.5
O12Q20-40 B5,CG,2018,19,126,O12,Gabas,Quercus,Ossau,1200,112.28,266.8,154.52
O12Q20-42 B5,CG,2018,19,128,O12,Gabas,Quercus,Ossau,1200,108.78,266,157.22
L12Q10-21 B5,CG,2018,20,107,L12,Gedre_bas,Quercus,Luz,1200,106.1,284.9,178.8
L12Q10-20 B5,CG,2018,20,106,L12,Gedre_bas,Quercus,Luz,1200,108.39,282.5,174.11
L12Q10-16 B5,CG,2018,20,102,L12,Gedre_bas,Quercus,Luz,1200,110.38,278,167.62
L12Q10-14 B5,CG,2018,20,100,L12,Gedre_bas,Quercus,Luz,1200,110.18,294.4,184.22
L12Q10-13 B5,CG,2018,20,99,L12,Gedre_bas,Quercus,Luz,1200,111.95,275,163.05
L12Q10-10 B5,CG,2018,20,96,L12,Gedre_bas,Quercus,Luz,1200,110.34,270.7,160.36
O12Q20-69 B5,CG,2018,20,67,O12,Gabas,Quercus,Ossau,1200,110.68,266.4,155.72
O12Q20-59 B5,CG,2018,20,57,O12,Gabas,Quercus,Ossau,1200,111.7,271.3,159.6
O12Q20-56 B5,CG,2018,20,54,O12,Gabas,Quercus,Ossau,1200,109.76,273.9,164.14
O12Q37-6 B2,CG,2018,20,20,O12,Gabas,Quercus,Ossau,1200,107.85,273.6,165.75
L12Q23-1 B2,CG,2018,20,1,L12,Gedre_bas,Quercus,Luz,1200,111.01,274.5,163.49
O12Q27-1 B3,CG,2018,21,8,O12,Gabas,Quercus,Ossau,1200,110.81,278.1,167.29
O12Q27-2 B3,CG,2018,21,9,O12,Gabas,Quercus,Ossau,1200,111.75,282,170.25
O12Q27-4 B3,CG,2018,21,11,O12,Gabas,Quercus,Ossau,1200,110.17,NaN,NaN
O12Q32-77 B5,CG,2018,21,96,O12,Gabas,Quercus,Ossau,1200,107.76,278.6,170.84
O12Q4-11 B5,CG,2018,22,125,O12,Gabas,Quercus,Ossau,1200,111.42,288.3,176.88
O12Q4-7 B5,CG,2018,22,121,O12,Gabas,Quercus,Ossau,1200,111.61,NaN,NaN
O12Q21-30 B5,CG,2018,22,74,O12,Gabas,Quercus,Ossau,1200,108.69,271.2,162.51
